#fy4lon fy4lat fy4clm fy4snc fy3lon fy3lat dist fy3val outtype 
45.6189 -37.8485 0 39 133.006 -38.0865 87.3878 1014 201 
51.7315 -37.326 0 39 127.001 -39.3555 75.2969 -999 39 
56.6106 -36.9356 0 39 122.019 -38.1067 65.4189 1014 201 
60.8019 -36.6219 0 39 118.004 -38.3424 57.2283 1014 201 
64.5437 -36.3603 0 39 114.001 -37.7434 49.4769 1014 201 
67.9657 -36.1376 0 39 111.002 -35.7207 43.0385 1014 201 
71.1477 -35.9454 0 39 107.001 -37.1182 35.8723 1014 201 
74.143 -35.7783 0 39 104.006 -35.6034 29.864 -999 39 
76.9896 -35.6324 0 39 102.035 -35.8131 25.0456 -999 39 
79.7155 -35.5049 0 39 99.0367 -35.8707 19.3247 -999 39 
82.3425 -35.3936 0 39 96.0154 -35.5156 13.6735 1014 201 
84.8878 -35.2968 0 39 94.0078 -34.9345 9.12723 1014 201 
87.3655 -35.2134 0 39 91.0947 -35.0702 3.73197 1014 201 
89.7873 -35.1422 0 39 89.8783 -35.081 0.109676 1014 201 
92.1634 -35.0825 0 39 88.9053 -35.0702 3.25813 1014 201 
94.5026 -35.0336 0 39 86.9745 -34.7432 7.53366 1014 201 
96.8126 -34.9951 0 39 84.9826 -35.3607 11.8356 1014 201 
99.1007 -34.9666 0 39 81.9743 -35.7707 17.1452 1014 201 
101.374 -34.9479 0 39 79.992 -35.7033 21.3948 -999 39 
103.637 -34.9387 0 39 77.981 -34.519 25.6598 -999 39 
105.898 -34.939 0 39 75.993 -34.5565 29.9078 -999 39 
108.163 -34.9487 0 39 72.9934 -33.6697 35.1924 -999 39 
110.436 -34.9681 0 39 70.9547 -34.5726 39.4833 1014 201 
112.725 -34.9972 0 39 68.9978 -35.7207 43.7335 1014 201 
115.037 -35.0363 0 39 65.9762 -34.6916 49.062 1014 201 
117.378 -35.0857 0 50 63.9293 -35.6566 53.4517 1014 201 
119.757 -35.1461 0 39 61.9908 -34.048 57.7762 1014 201 
122.182 -35.218 0 39 58.9942 -35.4809 63.1878 1014 201 
124.663 -35.3022 0 39 56.9606 -35.9633 67.7055 1014 201 
127.213 -35.3998 0 39 53.9816 -35.0745 73.2318 -999 39 
129.845 -35.5121 0 39 51.9983 -34.4591 77.8539 -999 39 
132.578 -35.6407 0 39 48.9869 -35.4841 83.5908 -999 39 
135.432 -35.7877 0 39 45.9963 -32.9147 89.4819 -999 39 
138.438 -35.9562 0 39 42.9936 -38.4403 95.4762 1014 201 
141.632 -36.15 0 25 39.9838 -37.3708 101.656 1014 201 
145.071 -36.3748 0 50 36 -36.3402 109.071 1014 201 
148.835 -36.639 0 50 32.9777 -35.4007 115.864 1014 201 
153.059 -36.9565 0 39 27.99 -37.7825 125.072 -999 39 
157.992 -37.3527 0 39 23.9997 -35.2591 134.009 -999 39 
164.213 -37.8867 0 39 16.9806 -37.912 147.232 1014 201 
174.193 -38.8058 0 25 6.98362 -37.4352 167.215 1014 201 
38.2849 -41.2757 0 39 140.003 -41.2623 101.718 1014 201 
47.2323 -40.416 0 39 131.022 -40.4585 83.79 -999 39 
53.2475 -39.8777 0 39 125.003 -41.0155 71.7646 1014 201 
58.1049 -39.472 0 39 120.021 -39.2655 61.9163 1014 201 
62.3016 -39.1451 0 39 116.035 -39.585 53.7353 1014 201 
66.0622 -38.8725 0 39 112.016 -38.2963 45.9578 1014 201 
69.5107 -38.6408 0 39 109.005 -38.3233 39.4953 1014 201 
72.7244 -38.4414 0 39 106 -40.0117 33.3128 -999 39 
75.7554 -38.2687 0 39 103.014 -37.9165 27.2606 -999 39 
78.6411 -38.1187 0 39 100.023 -37.2378 21.3996 -999 39 
81.4093 -37.9884 0 39 97.0146 -37.6844 15.6083 1014 201 
84.0814 -37.8756 0 39 94.0029 -38.4718 9.93938 1014 201 
86.6748 -37.7786 0 39 92.1587 -37.5652 5.488 1014 201 
89.2037 -37.6961 0 39 89.1108 -37.5986 0.134657 1014 201 
91.68 -37.627 0 39 89.873 -37.6053 1.80718 1014 201 
94.114 -37.5706 0 39 86.8412 -37.2677 7.27915 1014 201 
96.5149 -37.5262 0 39 84.9914 -38.1437 11.54 1014 201 
98.8908 -37.4934 0 39 82.9854 -37.6844 15.9065 1014 201 
101.249 -37.4717 0 39 79.9774 -37.2378 21.2733 -999 39 
103.598 -37.4612 0 39 77.9859 -38.1336 25.6207 -999 39 
105.943 -37.4615 0 39 75.9946 -37.6821 29.9492 -999 39 
108.292 -37.4727 0 39 72.9991 -37.1182 35.2944 -999 39 
110.651 -37.495 0 39 70.9954 -38.3233 39.6645 1014 201 
113.028 -37.5285 0 39 67.9887 -36.9448 45.0435 1014 201 
115.431 -37.5736 0 39 65.9987 -37.7434 49.4326 1014 201 
117.867 -37.6308 0 39 63.9491 -37.9098 53.919 1014 201 
120.346 -37.7006 0 39 60.9947 -37.5241 59.352 1014 201 
122.879 -37.784 0 39 58.992 -38.4166 63.8899 1014 201 
125.477 -37.8819 0 39 55.9938 -37.4341 69.4842 -999 39 
128.154 -37.9957 0 39 52.999 -39.3555 75.1672 -999 39 
130.928 -38.1271 0 39 50.9995 -38.1684 79.929 -999 39 
133.822 -38.2784 0 39 47.9834 -39.6353 85.8493 1014 201 
136.863 -38.4526 0 39 45 -38.2974 91.863 1014 201 
140.089 -38.6537 0 39 40.9794 -38.5146 99.1097 1014 201 
143.554 -38.8876 0 39 37.9891 -38.9463 105.565 1014 201 
147.336 -39.163 0 39 33.9457 -39.5838 113.391 1014 201 
151.565 -39.4938 0 39 29.9951 -40.7137 121.576 -999 39 
156.473 -39.9055 0 39 24.9853 -39.2325 131.49 -999 39 
162.588 -40.4549 0 39 18.9967 -37.5307 143.621 1014 201 
171.895 -41.3534 0 25 9.99176 -42.7921 161.91 1014 201 
39.3045 -44.0765 0 39 139.014 -43.4255 99.7118 1014 201 
48.3266 -43.1637 0 39 130.004 -43.1846 81.6777 -999 39 
54.4222 -42.5911 0 39 124.034 -41.9184 69.6146 1014 201 
59.3524 -42.1603 0 39 119 -42.6375 59.6499 1014 201 
63.6166 -41.8141 0 39 115.017 -42.2246 51.4019 1014 201 
67.4415 -41.5264 0 39 111.018 -41.3386 43.5769 1014 201 
70.9525 -41.2828 0 39 108.001 -41.7801 37.0517 1014 201 
74.228 -41.0743 0 39 104.004 -40.7649 29.7772 -999 39 
77.3208 -40.8947 0 39 101.044 -41.1137 23.7244 -999 39 
80.2688 -40.7397 0 39 98.0152 -41.0762 17.7496 1014 201 
83.1004 -40.6063 0 39 95.0226 -41.1394 11.9341 1014 201 
85.8377 -40.492 0 39 93.0546 -40.0255 7.232 1014 201 
88.4984 -40.3951 0 39 90.1336 -40.3497 1.63577 1014 201 
91.0972 -40.3143 0 39 89.8664 -40.3497 1.23124 1014 201 
93.6465 -40.2484 0 39 87.9975 -40.3173 5.64941 1014 201 
96.1571 -40.1966 0 39 84.9774 -41.1394 11.2194 1014 201 
98.6388 -40.1584 0 39 82.9895 -39.6983 15.656 1014 201 
101.1 -40.1333 0 39 79.992 -40.0313 21.1087 -999 39 
103.55 -40.121 0 39 77.9694 -39.4068 25.5909 -999 39 
105.996 -40.1213 0 39 75.9958 -39.7418 30.0031 -999 39 
108.447 -40.1344 0 39 72.9846 -39.7292 35.4645 1014 201 
110.909 -40.1603 0 39 70.9787 -39.9002 39.9316 1014 201 
113.393 -40.1994 0 39 67.9783 -39.6399 45.4177 1014 201 
115.905 -40.2519 0 39 65.9969 -40.2007 49.9084 1014 201 
118.457 -40.3187 0 39 62.9995 -42.4618 55.4991 1014 201 
121.059 -40.4005 0 39 59.9791 -39.2655 61.0908 1014 201 
123.724 -40.4984 0 39 57.9804 -40.4573 65.7438 1014 201 
126.467 -40.6137 0 39 54.9969 -41.0155 71.4708 -999 39 
129.305 -40.7484 0 39 51.9849 -40.1903 77.3217 -999 39 
132.26 -40.9047 0 39 48.9777 -40.4585 83.2838 1014 201 
135.363 -41.0859 0 39 45.9946 -43.0194 89.3892 1014 201 
138.651 -41.2964 0 39 42.9904 -43.5165 95.6862 1014 201 
142.178 -41.5423 0 39 38.9809 -41.6998 103.197 1014 201 
146.025 -41.833 0 25 34.9805 -43.1339 111.052 1014 201 
150.322 -42.1834 0 39 30.9638 -42.2032 119.358 -999 39 
155.303 -42.6206 0 39 25.994 -43.4485 129.312 -999 39 
161.499 -43.2051 0 39 19.9955 -44.5551 141.51 1014 201 
170.876 -44.1584 0 39 10.9765 -43.3818 159.902 1014 201 
38.9722 -47.1976 0 39 140.017 -47.327 101.045 1014 201 
48.8046 -46.1432 0 39 130.012 -45.0925 81.2145 -999 39 
55.1936 -45.51 0 39 123.006 -44.5674 67.8185 1014 201 
60.3107 -45.0401 0 39 118.014 -43.1062 57.7361 1014 201 
64.7179 -44.666 0 39 114.007 -45.0414 49.2907 1014 201 
68.6627 -44.3574 0 39 110.021 -45.3249 41.3696 1014 201 
72.2802 -44.0979 0 39 106.004 -43.6015 33.7275 -999 39 
75.6541 -43.8773 0 39 103.016 -44.5118 27.3696 -999 39 
78.8405 -43.6888 0 39 100.008 -44.2814 21.1758 1014 201 
81.8795 -43.5277 0 39 97.0013 -43.6757 15.1225 1014 201 
84.801 -43.3907 0 39 94.0557 -42.6914 9.28115 1014 201 
87.6284 -43.275 0 39 91.0001 -43.7903 3.41084 1014 201 
90.3805 -43.1788 0 39 90.4223 -43.0616 0.124454 1014 201 
93.0729 -43.1006 0 39 87.8996 -42.7837 5.18301 1014 201 
95.7191 -43.0393 0 39 85.9834 -42.2008 9.77174 1014 201 
98.3307 -42.9941 0 39 82.9987 -43.6757 15.3472 1014 201 
100.919 -42.9645 0 39 80.9829 -43.6794 19.9484 -999 39 
103.492 -42.95 0 39 77.9739 -42.946 25.5185 -999 39 
106.062 -42.9504 0 39 74.9882 -42.3139 31.0802 1014 201 
108.636 -42.9658 0 39 72.9905 -43.0881 35.646 1014 201 
111.225 -42.9964 0 39 69.9812 -42.463 41.2474 1014 201 
113.839 -43.0425 0 39 67.9668 -42.3044 45.8777 1014 201 
116.487 -43.1048 0 39 64.9831 -42.2246 51.5116 1014 201 
119.183 -43.184 0 39 61.9855 -43.1062 57.1973 1014 201 
121.939 -43.2814 0 39 59.9951 -42.7022 61.9466 1014 201 
124.771 -43.3983 0 39 56.9944 -44.5674 67.7871 -999 39 
127.699 -43.5367 0 39 53.9834 -45.2073 73.7348 -999 39 
130.746 -43.6993 0 39 50.9982 -44.8387 79.7561 1014 201 
133.943 -43.8895 0 39 47.9815 -42.9592 85.9661 1014 201 
137.329 -44.1122 0 39 43.9984 -43.3661 93.3339 1014 201 
140.964 -44.3744 0 39 40.9858 -43.4255 99.9825 1014 201 
144.932 -44.6864 0 39 36.9571 -44.628 107.975 1014 201 
149.373 -45.0652 0 39 31.9895 -45.967 117.387 -999 39 
154.545 -45.5423 0 39 26.9958 -41.9113 127.601 -999 39 
161.046 -46.1895 0 39 19.9963 -47.3945 141.055 1014 201 
171.335 -47.2987 0 39 9.99026 -46.997 161.345 1014 201 
35.8269 -50.8898 0 39 143.03 -50.6567 107.204 1014 201 
48.3923 -49.4432 0 39 130.03 -48.868 81.6399 -999 39 
55.4173 -48.7023 0 39 123.017 -49.4611 67.6041 1014 201 
60.8884 -48.1707 0 39 118.009 -47.2427 57.1283 1014 201 
65.5438 -47.7547 0 39 113.001 -46.1941 47.4831 1014 201 
69.6842 -47.416 0 39 109.011 -46.6447 39.3341 1014 201 
73.4673 -47.1343 0 39 105.018 -46.1051 31.5678 -999 39 
76.9885 -46.8972 0 39 102.021 -46.4361 25.0367 1014 201 
80.3106 -46.697 0 39 98.0024 -46.2678 17.697 1014 201 
83.4783 -46.5281 0 39 95.0025 -46.5422 11.5243 1014 201 
86.5246 -46.3865 0 39 92.0069 -47.414 5.57774 1014 201 
89.4752 -46.2694 0 39 89.5489 -46.2309 0.0830582 1014 201 
92.351 -46.1746 0 39 88.9529 -45.9821 3.40349 1014 201 
95.1692 -46.1005 0 39 85.9884 -45.6324 9.19265 1014 201 
97.9447 -46.046 0 39 83.999 -47.1947 13.9929 1014 201 
100.691 -46.0103 0 39 80.9968 -45.1636 19.7122 -999 39 
103.42 -45.9928 0 39 77.9977 -45.1986 25.4346 -999 39 
106.144 -45.9934 0 39 74.9816 -46.1051 31.1621 1014 201 
108.873 -46.0119 0 39 72.9971 -46.4029 35.8783 1014 201 
111.621 -46.0487 0 39 69.9791 -45.3249 41.6481 1014 201 
114.399 -46.1044 0 39 66.9987 -46.1941 47.4 1014 201 
117.22 -46.1797 0 39 63.913 -46.9312 53.3121 1014 201 
120.1 -46.2757 0 39 60.9743 -45.6979 59.1281 1014 201 
123.055 -46.3943 0 39 57.9783 -47.3776 65.0844 -999 39 
126.108 -46.5374 0 39 54.9955 -46.9828 71.114 -999 39 
129.284 -46.7081 0 39 51.9899 -47.3361 77.2967 1014 201 
132.617 -46.9104 0 39 48.9958 -45.674 83.63 1014 201 
136.152 -47.1498 0 39 45 -46.9867 91.1517 1014 201 
139.953 -47.4346 0 39 41.9985 -46.5819 97.9582 1014 201 
144.119 -47.7772 0 39 36.9643 -48.2606 107.156 1014 201 
148.813 -48.1987 0 39 32.9797 -46.3201 115.848 1014 201 
154.349 -48.7393 0 39 26.93 -49.8359 127.423 1014 201 
161.517 -49.4991 0 39 19.9972 -50.2054 141.521 1014 201 
46.3139 -53.2481 0 39 132 -53.0224 85.6867 1014 201 
54.7615 -52.2856 0 39 124.023 -51.8463 69.2628 1014 201 
60.8903 -51.6472 0 39 118.003 -51.3187 57.1134 1014 201 
65.9675 -51.1645 0 39 113.022 -51.1474 47.0541 1014 201 
70.4212 -50.7797 0 39 108.008 -51.2007 37.5893 -999 39 
74.4584 -50.465 0 39 104.076 -50.0244 29.6209 1014 201 
78.1981 -50.2043 0 39 100.027 -49.9219 21.8307 1014 201 
81.7166 -49.9875 0 39 97.024 -49.7678 15.309 1014 201 
85.0668 -49.8077 0 39 93.0636 -49.3044 8.01265 1014 201 
88.2875 -49.6601 0 39 90.1623 -49.6047 1.87567 1014 201 
91.4085 -49.5415 0 39 89.8377 -49.6047 1.57205 1014 201 
94.4539 -49.4492 0 39 86.9705 -48.8252 7.50938 1014 201 
97.4438 -49.3815 0 39 83.9825 -49.6115 13.4633 1014 201 
100.396 -49.3372 0 39 80.9935 -49.8046 19.4081 -999 39 
103.326 -49.3156 0 39 77.9851 -49.8823 25.3473 1014 201 
106.249 -49.3163 0 39 74.9967 -48.856 31.2561 1014 201 
109.18 -49.3392 0 39 71.9765 -49.6903 37.2056 1014 201 
112.134 -49.3849 0 39 68.985 -48.1287 43.1676 1014 201 
115.127 -49.454 0 39 65.9878 -49.7951 49.1404 1014 201 
118.176 -49.5478 0 39 62.9342 -48.9778 55.2451 1014 201 
121.303 -49.6681 0 39 59.9911 -49.9752 61.3124 1014 201 
124.53 -49.8175 0 39 56.9969 -50.3237 67.5352 -999 39 
127.889 -49.9994 0 39 53.9843 -48.4963 73.9204 -999 39 
131.419 -50.2187 0 39 49.9697 -48.868 81.4609 1014 201 
135.175 -50.4823 0 39 45.992 -52.7342 89.2109 1014 201 
139.233 -50.8006 0 39 41.9993 -49.8196 97.2383 1014 201 
143.717 -51.1903 0 39 37.9945 -51.6022 105.723 1014 201 
148.841 -51.6803 0 39 32.9885 -51.1838 115.854 -999 39 
155.058 -52.3312 0 39 25.9994 -53.8751 129.068 1014 201 
163.749 -53.3269 0 39 17.9917 -52.7037 145.759 1014 201 
38.1365 -58.3111 1 39 140.008 -58.7642 101.872 1014 201 
52.2998 -56.5093 0 39 126.014 -54.9667 73.73 1014 201 
59.8495 -55.6464 0 39 119.018 -55.5305 59.1685 1014 201 
65.7041 -55.0417 0 39 113.004 -54.7561 47.301 1014 201 
70.6881 -54.5787 0 39 108.08 -55.1691 37.3964 1014 201 
75.1319 -54.2104 0 39 103.022 -54.1097 27.8901 1014 201 
79.2079 -53.9123 0 39 99.0107 -54.3743 19.8082 1014 201 
83.02 -53.6698 0 39 95.0261 -54.9254 12.0716 1014 201 
86.6374 -53.4736 0 39 92.0128 -54.3351 5.44396 1014 201 
90.1095 -53.3175 0 39 90.1785 -53.4128 0.117612 1014 201 
93.4739 -53.1969 0 39 87.9872 -54.3351 5.60351 1014 201 
96.7606 -53.1091 0 39 84.9929 -52.0773 11.8128 1014 201 
99.9947 -53.0518 0 39 81.9705 -53.2759 18.0256 1014 201 
103.199 -53.0239 0 39 77.9922 -53.2891 25.2078 1014 201 
106.393 -53.0247 0 39 74.9899 -52.5604 31.4067 1014 201 
109.598 -53.0544 0 39 71.9999 -51.9531 37.6145 1014 201 
112.835 -53.1135 0 39 68.9625 -53.4895 43.874 1014 201 
116.125 -53.2032 0 39 64.9831 -54.1802 51.1517 1014 201 
119.495 -53.3258 0 39 61.9972 -51.3187 57.5333 1014 201 
122.975 -53.4842 0 39 58.9741 -53.9751 64.0029 -999 39 
126.603 -53.683 0 39 54.9936 -52.8242 71.6142 1014 201 
130.428 -53.9285 0 39 50.983 -52.865 79.4526 1014 201 
134.523 -54.2304 0 39 46.9835 -52.7168 87.5527 1014 201 
138.993 -54.6035 0 39 42.9992 -53.0517 96.0068 1014 201 
144.018 -55.0733 0 39 36.9829 -55.3942 107.036 1014 201 
149.942 -55.689 0 39 31.9856 -54.9804 117.959 1014 201 
157.65 -56.5753 0 39 23.9827 -57.3117 133.67 1014 201 
42.4249 -62.43 2 39 136.011 -62.8166 93.5869 1014 201 
56.2348 -60.6001 0 39 122.029 -60.7501 65.7942 1014 201 
63.9605 -59.696 0 39 115.017 -58.0655 51.0824 1014 201 
70.0045 -59.0695 0 39 108.03 -59.6069 38.0289 1014 201 
75.1828 -58.5978 0 39 103.024 -57.2451 27.8744 1014 201 
79.8281 -58.2311 0 39 99.0161 -58.8828 19.199 1014 201 
84.116 -57.9432 0 39 94.0105 -59.2001 9.97402 1014 201 
88.1537 -57.7188 0 39 90.201 -57.6448 2.04868 1014 201 
92.0139 -57.5481 0 39 88.9949 -57.6399 3.02041 1014 201 
95.75 -57.4249 0 39 85.9282 -56.387 9.87654 1014 201 
99.4041 -57.3452 0 39 81.9802 -56.6065 17.4395 1014 201 
103.011 -57.3065 0 39 77.9759 -57.8537 25.0415 1014 201 
106.604 -57.3077 0 39 74.9816 -56.2224 31.6413 1014 201 
110.214 -57.3488 0 39 70.9423 -56.9494 39.2733 1014 201 
113.871 -57.4311 0 39 67.942 -57.0316 45.9312 1014 201 
117.614 -57.5569 0 39 63.8933 -58.2851 53.7254 1014 201 
121.483 -57.7306 0 39 59.9854 -57.0752 61.501 1014 201 
125.533 -57.9586 0 39 55.9276 -56.9494 69.6131 1014 201 
129.839 -58.2507 0 39 51.9867 -56.9832 77.8628 1014 201 
134.511 -58.6228 0 39 46.9847 -57.5465 87.5325 1014 201 
139.729 -59.102 0 39 41.9713 -59.666 97.7594 1014 201 
145.843 -59.7405 0 39 35.9807 -59.3203 109.863 1014 201 
153.724 -60.6694 0 39 27.9853 -59.3186 125.746 1014 201 
168.821 -62.6887 2 39 12.9946 -61.3097 155.832 1014 201 
56.7462 -66.1987 0 39 122.033 -65.1032 65.2959 1014 201 
66.5285 -64.9511 0 39 112.042 -65.0367 45.5135 1014 201 
73.5632 -64.1857 0 39 105.041 -63.4393 31.487 1014 201 
79.4333 -63.6475 0 39 99.0231 -63.3395 19.5923 1014 201 
84.651 -63.2538 0 39 94.0018 -62.4541 9.38493 1014 201 
89.4627 -62.9663 0 39 89.2808 -62.9821 0.182523 1014 201 
94.0128 -62.7642 0 39 86.9872 -62.0211 7.06476 1014 201 
98.3987 -62.6356 0 39 82.965 -63.24 15.4455 1014 201 
102.694 -62.5737 0 39 78.9646 -62.2293 23.7322 1014 201 
106.962 -62.5756 0 39 74.9927 -62.4883 31.9694 1014 201 
111.261 -62.6414 0 39 69.9957 -63.9138 41.2851 1014 201 
115.655 -62.7742 0 39 65.9627 -63.6498 49.6998 1014 201 
120.217 -62.981 0 39 60.9915 -62.7227 59.2265 1014 201 
125.049 -63.2742 0 39 55.9855 -62.3028 69.0701 1014 201 
130.297 -63.6752 0 39 50.9906 -63.9796 79.3073 1014 201 
136.219 -64.224 0 39 45 -64.2871 91.2186 1014 201 
143.353 -65.0078 0 39 37.9666 -65.2347 105.386 1014 201 
153.437 -66.3063 0 39 27.9875 -67.6695 125.457 1014 201 
73.3008 -72.3106 0 50 105.001 -72.196 31.7008 1013 201 
82.317 -71.288 0 50 96.0275 -71.7994 13.72 1013 201 
89.5006 -70.7017 0 50 89.6649 -70.7653 0.176221 1013 201 
95.8922 -70.3632 0 50 85.9804 -69.1207 9.98932 1013 201 
101.918 -70.2078 0 50 79.9547 -70.001 21.9641 1013 201 
107.839 -70.2125 0 50 73.9264 -69.2637 33.9254 1014 201 
113.878 -70.3779 0 50 67.9887 -72.9114 45.9591 1013 201 
120.302 -70.7289 0 50 60.9454 -70.308 59.3584 1013 201 
127.555 -71.3339 0 50 53.9971 -70.6725 73.5611 1013 201 
136.756 -72.3967 0 50 45 -72.3571 91.7559 1013 201 
